Date,Time,FM,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),GAlt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-05,14:52:06.430,"AIR",0.38,-0.05,0.39,14.6,10.2,987,0,-52,0,100,12,0,27,100,-56,97,6,60.999881 24.364918,53.0,22.00,15,30,-12,38,-294,98,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1539,1509,1353,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:07.430,"AIR",0.41,-0.04,0.38,14.6,8.7,989,0,-55,0,99,13,0,27,100,-52,97,5,61.000027 24.365034,51.6,20.40,14,30,-17,-1,-379,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1311,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:08.430,"AIR",0.39,0.09,0.45,14.6,8.5,992,0,-64,0,96,12,0,27,100,-58,94,6,61.000134 24.365114,50.7,19.70,14,30,526,-101,-374,265,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1624,1459,1313,1758,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:09.430,"AIR",0.57,0.11,2.50,14.6,11.7,994,0,-54,0,99,13,0,27,100,-61,97,12,61.000251 24.365228,38.2,37.50,20,30,169,1,-256,82,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1531,1500,1372,1575,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:10.430,"AIR",0.66,0.16,-2.91,14.5,11.4,999,0,-62,0,97,13,0,27,100,-66,97,10,61.000286 24.365295,6.9,47.90,16,30,135,2,-320,-79,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1470,1500,1340,1558,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:11.430,"AIR",0.59,-0.13,-2.72,14.6,11.8,1001,0,-67,0,98,12,0,27,100,-67,99,12,61.000272 24.365255,18.8,229.50,14,30,9,-91,-173,1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1464,1414,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:12.430,"AIR",0.55,-0.12,-2.70,14.6,12.2,1006,0,-69,0,93,12,0,27,100,-69,96,12,61.000246 24.365208,26.7,218.10,13,30,4,1,-221,-5,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1390,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:13.430,"AIR",0.52,-0.09,-2.63,14.6,13.3,1009,0,-72,0,96,11,0,27,100,-67,98,13,61.000191 24.365123,34.4,217.20,14,30,-1,-134,-232,-166,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1426,1442,1384,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:14.430,"AIR",0.41,-0.20,-2.63,14.5,9.9,1013,0,-63,0,97,13,0,27,100,-63,98,11,61.000101 24.364982,41.1,213.80,14,30,0,4,-357,27,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1503,1500,1322,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:15.430,"AIR",0.41,-0.14,-2.64,14.5,15.8,1016,0,-62,0,98,13,0,27,100,-63,98,14,61.000005 24.364859,41.1,210.20,16,30,2,18,-286,89,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1535,1500,1357,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:16.430,"AIR",0.47,-0.07,-2.60,14.6,8.1,1019,0,-54,0,95,13,0,27,100,-50,96,13,60.999934 24.364770,41.8,211.80,13,30,0,-17,-309,-36,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1500,1346,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:17.430,"AIR",0.42,-0.15,-2.58,14.5,15.6,1022,0,-46,0,97,13,0,27,100,-44,99,13,60.999831 24.364632,41.7,213.10,15,30,-1,26,-173,13,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1503,1414,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:18.430,"AIR",0.47,-0.15,-2.60,14.5,10.4,1026,0,-45,0,99,13,0,27,100,-44,100,13,60.999762 24.364539,40.3,212.80,15,30,-16,53,-202,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1516,1399,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:19.430,"AIR",0.53,-0.14,-2.60,14.5,11.8,1030,0,-44,0,98,13,0,27,100,-44,97,13,60.999667 24.364413,41.9,213.10,15,30,-16,-131,-221,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1444,1390,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:20.430,"AIR",0.46,-0.12,-2.61,14.5,15.8,1033,0,-44,0,98,13,0,27,100,-44,98,13,60.999551 24.364258,43.2,213.00,17,30,-23,0,-105,-15,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1448,1499,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:21.430,"AIR",0.50,-0.11,-2.64,14.5,10.8,1038,0,-45,0,100,13,0,27,100,-45,100,12,60.999486 24.364172,45.0,212.50,18,30,0,-1,-238,1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1381,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:22.430,"AIR",0.49,-0.10,-2.61,14.5,15.0,1040,0,-46,0,98,12,0,27,100,-45,98,13,60.999388 24.364039,42.4,213.30,17,30,-1,-74,-162,-66,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1477,1473,1419,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:23.430,"AIR",0.47,-0.12,-2.60,14.5,13.4,1045,0,-46,0,98,12,0,27,100,-47,98,13,60.999317 24.363939,43.1,214.80,17,30,-182,-54,-251,-243,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1387,1483,1375,1418,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:24.430,"AIR",0.58,-0.29,2.98,14.5,11.4,1047,0,-63,0,99,12,0,27,100,-57,98,13,60.999219 24.363808,40.1,205.60,16,30,-282,-140,-249,-257,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1380,1439,1376,1367,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:25.430,"AIR",0.65,-0.38,2.23,14.5,14.5,1052,0,-52,0,99,13,0,27,100,-49,99,13,60.999140 24.363768,32.2,176.90,17,30,-220,-142,-178,-234,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1391,1438,1411,1398,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:26.430,"AIR",0.60,-0.42,1.26,14.5,12.5,1054,0,-48,0,100,12,0,27,100,-46,100,11,60.999084 24.363875,28.7,97.20,16,30,-156,-68,-171,2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1476,1415,1431,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:27.430,"AIR",0.65,-0.21,0.87,14.5,13.6,1059,0,-48,0,99,13,0,27,100,-50,98,13,60.999098 24.363983,34.9,57.40,16,30,-2,-1,-304,119,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1550,1500,1348,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:28.430,"AIR",0.59,-0.03,0.66,14.5,7.4,1061,0,-50,0,100,13,0,27,100,-50,98,12,60.999186 24.364162,45.5,38.50,10,30,-37,-147,-227,-149,-5,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1435,1436,1387,1492,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:29.430,"AIR",0.43,-0.11,0.67,14.4,19.8,1065,0,-57,0,100,12,0,27,100,-51,99,9,60.999270 24.364284,48.1,30.50,15,30,-18,107,-326,1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1544,1337,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:30.430,"AIR",0.42,-0.05,0.59,14.5,13.3,1069,0,-52,0,99,13,0,27,100,-56,100,13,60.999392 24.364418,50.9,26.40,12,30,-21,2,-57,78,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1529,1500,1472,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:31.430,"AIR",0.46,-0.01,0.51,14.4,11.8,1072,0,-65,0,99,12,0,27,100,-59,99,11,60.999518 24.364542,51.1,25.40,16,30,-33,116,-204,10,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1548,1398,1494,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:32.430,"AIR",0.52,0.01,0.44,14.4,13.0,1075,0,-55,0,99,13,0,27,100,-55,97,12,60.999623 24.364642,52.3,24.60,19,30,-58,28,-263,-6,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1504,1369,1481,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:33.430,"AIR",0.47,0.00,0.38,14.5,11.0,1079,0,-54,0,100,12,0,27,100,-53,100,12,60.999720 24.364731,52.8,23.60,17,30,-13,-17,-165,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1418,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:34.430,"AIR",0.46,0.00,0.35,14.5,11.0,1082,0,-53,0,99,13,0,27,100,-55,100,13,60.999868 24.364854,54.7,21.30,17,30,-51,34,-344,-50,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1485,1507,1328,1485,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:35.430,"AIR",0.44,0.00,0.33,14.5,9.3,1085,0,-55,0,100,13,0,27,100,-58,97,12,61.000007 24.364963,54.1,19.90,16,30,133,-22,-249,244,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1614,1499,1376,1557,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:36.430,"AIR",0.46,0.50,0.87,14.5,11.1,1087,0,-66,0,97,12,0,27,100,-62,99,12,61.000122 24.365052,53.8,23.60,16,30,302,-226,-277,301,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1643,1395,1362,1643,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:37.430,"AIR",0.44,0.52,1.83,14.5,10.3,1091,0,-62,0,98,12,0,27,100,-61,100,13,61.000210 24.365179,39.1,52.70,16,30,51,0,-631,-221,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1398,1500,1185,1515,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:38.430,"AIR",0.43,0.20,2.04,14.5,11.4,1093,0,-61,0,99,12,0,27,100,-57,100,12,61.000242 24.365348,24.9,85.80,14,30,76,-150,-268,11,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1434,1366,1528,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:39.430,"AIR",0.26,0.11,2.35,14.5,11.5,1097,0,-65,0,97,12,0,27,100,-63,95,12,61.000234 24.365445,23.2,107.40,13,30,4,10,-443,-16,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1279,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:40.430,"AIR",0.27,0.08,2.38,14.5,7.3,1099,0,-64,0,98,13,0,27,100,-59,99,5,61.000206 24.365553,17.7,125.80,10,30,142,-70,-350,149,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1565,1475,1325,1562,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:41.430,"AIR",0.22,0.02,2.63,14.5,11.5,1102,0,-62,0,99,12,0,27,100,-58,99,14,61.000181 24.365609,15.2,140.30,11,29,63,4,-448,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1276,1521,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:42.430,"AIR",0.23,-0.02,2.70,14.6,5.4,1103,0,-60,0,100,12,0,27,100,-61,100,13,61.000153 24.365641,13.0,156.40,8,29,59,-5,-270,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1365,1519,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:43.430,"AIR",0.29,-0.02,-3.12,14.5,9.5,1107,0,-64,0,99,12,0,27,100,-67,96,12,61.000122 24.365665,11.8,161.60,10,29,131,3,-445,51,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1515,1500,1278,1556,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:44.430,"AIR",0.31,-0.03,-2.93,14.6,7.4,1108,0,-61,0,100,13,0,27,100,-59,98,13,61.000098 24.365671,12.2,182.00,8,29,116,2,-233,48,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1514,1500,1384,1548,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:45.430,"AIR",0.31,-0.04,-2.75,14.5,9.1,1111,0,-65,0,98,12,0,27,100,-67,97,13,61.000060 24.365640,17.1,211.00,8,30,46,3,-320,20,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1340,1513,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:46.430,"AIR",0.30,-0.04,-2.68,14.5,9.5,1114,0,-52,0,99,13,0,27,100,-51,99,12,61.000023 24.365580,20.8,223.10,9,30,6,-50,-312,-7,-4,-2,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1485,1344,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:47.430,"AIR",0.30,-0.05,-2.58,14.5,9.2,1116,0,-50,0,97,13,0,27,100,-64,97,11,60.999979 24.365486,24.7,228.80,9,30,-27,-1,-342,-36,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1500,1329,1497,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:48.430,"AIR",0.28,-0.10,-2.50,14.5,8.5,1119,0,-62,0,98,12,0,27,100,-52,98,12,60.999946 24.365404,26.7,231.30,8,30,-17,-19,-333,2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1334,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:49.430,"AIR",0.28,-0.08,-2.45,14.5,10.2,1121,0,-47,0,99,13,0,27,100,-43,98,11,60.999898 24.365281,29.0,229.70,9,30,-72,-31,-293,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1495,1354,1474,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:50.430,"AIR",0.27,-0.06,-2.46,14.5,10.7,1125,0,-42,0,100,13,0,27,100,-41,99,12,60.999852 24.365181,29.9,226.00,10,30,-47,-1,-319,-123,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1448,1500,1341,1487,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:51.430,"AIR",0.27,-0.15,-2.47,14.5,9.2,1128,0,-42,0,97,13,0,27,100,-42,97,13,60.999794 24.365056,31.5,224.20,9,30,-21,18,-350,-79,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1470,1500,1325,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:52.430,"AIR",0.28,-0.13,-2.49,14.5,10.1,1130,0,-42,0,99,13,0,27,100,-41,97,13,60.999729 24.364943,30.5,215.00,10,30,-9,0,-290,47,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1513,1500,1355,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:53.430,"AIR",0.29,-0.11,-2.49,14.5,11.2,1133,0,-41,0,100,13,0,27,100,-41,98,13,60.999685 24.364882,29.9,214.70,11,30,-59,49,-351,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1514,1325,1481,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:54.430,"AIR",0.35,-0.08,-2.54,14.5,8.5,1136,0,-42,0,98,13,0,27,100,-42,99,12,60.999611 24.364775,30.9,213.40,10,30,-51,-28,-321,12,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1496,1340,1485,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:55.430,"AIR",0.33,-0.05,-2.60,14.5,10.0,1138,0,-42,0,98,13,0,27,100,-42,98,13,60.999538 24.364680,32.1,211.10,11,30,-139,-74,-300,-132,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1443,1473,1350,1440,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:56.430,"AIR",0.35,-0.12,-2.94,14.5,10.3,1141,0,-45,0,97,13,0,27,100,-48,97,13,60.999476 24.364605,32.1,208.80,11,30,-215,-84,-280,-236,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1390,1468,1360,1401,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:57.430,"AIR",0.32,-0.43,2.61,14.5,10.9,1144,0,-56,0,98,12,0,27,100,-53,99,13,60.999397 24.364544,28.2,186.40,12,30,-251,-15,-309,-160,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1429,1500,1346,1383,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:58.430,"AIR",0.53,-0.49,2.06,14.5,9.9,1147,0,-50,0,98,12,0,27,100,-45,96,12,60.999350 24.364571,19.3,142.20,11,30,-248,-182,-312,-169,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1424,1418,1344,1384,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:52:59.430,"AIR",0.50,-0.38,1.16,14.5,10.9,1150,0,-45,0,98,13,0,27,100,-42,97,13,60.999339 24.364673,24.0,78.10,11,30,-228,-185,-264,73,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1527,1416,1368,1394,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:00.430,"AIR",0.42,-0.08,0.77,14.5,8.3,1152,0,-47,0,98,13,0,27,100,-46,100,13,60.999368 24.364766,30.0,44.00,12,30,-2,2,-411,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1295,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:01.430,"AIR",0.36,0.00,0.65,14.5,10.8,1155,0,-49,0,99,13,0,27,100,-49,100,12,60.999446 24.364884,33.7,32.30,10,30,-58,-2,-248,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1376,1481,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:02.430,"AIR",0.34,0.02,0.56,14.5,8.7,1157,0,-51,0,100,13,0,27,100,-51,100,12,60.999530 24.364985,36.2,27.80,9,30,-1,2,-341,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1330,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:03.430,"AIR",0.33,0.02,0.52,14.5,9.9,1160,0,-52,0,99,13,0,27,100,-56,99,13,60.999595 24.365054,37.5,26.20,9,30,-27,2,-336,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1332,1497,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
